id,movie_key,name,source,file_name,script_url,tmdb_title,release_date,tmdb_id,overview,imdb_title,imdb_release_date,imdb_id,dialogue,charinfo,tagged
60,americanmadness,American Madness,imsdb,American-Madness,https://imsdb.com/scripts/American-Madness.html,American Madness,1932-08-15,1773,"Socially-conscious banker Thomas Dickson faces a crisis when his protege is wrongly accused of robbing the bank, gossip of the robbery starts a bank run, and evidence suggests Dickson's wife had an affair... all in the same day.",American Madness,1932,0022626,NA,NA,NA
61,americanmilkshake,American Milkshake,imsdb,American-Milkshake,https://imsdb.com/scripts/American-Milkshake.html,American Milkshake,2013-09-06,158864,"In mid-1990s America, we follow the tragic sex life of Jolie Jolson, a wannabe thug (and great-great-grandson of legendary vaudevillian Al Jolson) in suburban Washington as he strives to become something he can never be - black.",American Milkshake,2013,2254364,American-Milkshake_dialogue.txt,American-Milkshake_charinfo.txt,American-Milkshake_parsed.txt
62,americanoutlaws,American Outlaws,imsdb,American-Outlaws,https://imsdb.com/scripts/American-Outlaws.html,American Outlaws,2001-08-17,13496,"When a Midwest town learns that a corrupt railroad baron has captured the deeds to their homesteads without their knowledge, a group of young ranchers join forces to take back what is rightfully theirs. They will become the object of the biggest manhunt in the history of the Old West and, as their fame grows, so will the legend of their leader, a young outlaw by the name of Jesse James.",American Outlaws,2001,0244000,NA,NA,NA
63,americanpie,American Pie,imsdb,American-Pie,https://imsdb.com/scripts/American-Pie.html,American Pie,1999-07-09,2105,"At a high-school party, four friends find that losing their collective virginity isn't as easy as they had thought. But they still believe that they need to do so before college. To motivate themselves, they enter a pact to all ""score"" by their senior prom.",American Pie,1999,0163651,American-Pie_dialogue.txt,American-Pie_charinfo.txt,American-Pie_parsed.txt
64,americanpresident,"American President, The",imsdb,American-President-The,https://imsdb.com/scripts/American-President%2C-The.html,The American President,1995-11-17,9087,"Widowed U.S. president Andrew Shepherd, one of the world's most powerful men, can have anything he wants -- and what he covets most is Sydney Ellen Wade, a Washington lobbyist. But Shepherd's attempts at courting her spark wild rumors and decimate his approval ratings.",The American President,1995,0112346,American-President-The_dialogue.txt,American-President-The_charinfo.txt,American-President-The_parsed.txt
65,americanpsycho,American Psycho,imsdb,American-Psycho,https://imsdb.com/scripts/American-Psycho.html,American Psycho,2000-04-13,1359,"A wealthy New York investment banking executive hides his alternate psychopathic ego from his co-workers and friends as he escalates deeper into his illogical, gratuitous fantasies.",American Psycho,2000,0144084,American-Psycho_dialogue.txt,American-Psycho_charinfo.txt,American-Psycho_parsed.txt
66,americanshaolinkingofkickboxersii,American Shaolin: King of Kickboxers II,imsdb,American-Shaolin-King-of-Kickboxers-II,https://imsdb.com/scripts/American-Shaolin-King-of-Kickboxers-II.html,American Shaolin,1991-10-01,36934,"After being humiliated in the ring a young karate student travels to China in order to study the ancient art of Shaolin Kung Fu, and in the process becoming the first American Shaolin.","Episode 235 - American Shaolin: King of the Kickboxers II (or No Retreat, No Surrender 5)",2016,19741056,American-Shaolin-King-of-Kickboxers-II_dialogue.txt,American-Shaolin-King-of-Kickboxers-II_charinfo.txt,American-Shaolin-King-of-Kickboxers-II_parsed.txt
67,americansniper,American Sniper,imsdb,American-Sniper,https://imsdb.com/scripts/American-Sniper.html,American Sniper,2014-12-25,190859,"U.S. Navy SEAL Chris Kyle takes his sole mission--protect his comrades--to heart and becomes one of the most lethal snipers in American history. His pinpoint accuracy not only saves countless lives but also makes him a prime target of insurgents. Despite grave danger and his struggle to be a good husband and father to his family back in the States, Kyle serves four tours of duty in Iraq. However, when he finally returns home, he finds that he cannot leave the war behind.",American Sniper,2014,2179136,American-Sniper_dialogue.txt,American-Sniper_charinfo.txt,American-Sniper_parsed.txt
68,americansplendor,American Splendor,imsdb,American-Splendor,https://imsdb.com/scripts/American-Splendor.html,American Splendor,2003-08-15,2771,An original mix of fiction and reality illuminates the life of comic book hero everyman Harvey Pekar.,American Splendor,2003,0305206,American-Splendor_dialogue.txt,American-Splendor_charinfo.txt,American-Splendor_parsed.txt
69,americanwerewolfinlondon,American Werewolf in London,imsdb,American-Werewolf-in-London,https://imsdb.com/scripts/American-Werewolf-in-London.html,An American Werewolf in London,1981-08-21,814,"American tourists David and Jack are savaged by an unidentified vicious animal whilst hiking on the Yorkshire Moors. Retiring to the home of a beautiful nurse to recuperate, David soon experiences disturbing changes to his mind and body.",An American Werewolf in London,1981,0082010,American-Werewolf-in-London_dialogue.txt,American-Werewolf-in-London_charinfo.txt,American-Werewolf-in-London_parsed.txt
70,american,"American, The",imsdb,American-The,https://imsdb.com/scripts/American%2C-The.html,The Tuche Family: The American Dream,2016-02-03,369776,"Les Tuche, a modest french family, change his life after winning a super lottery. Thanks to the money of his parents, the son, Donald (aka ""coin-coin) goes to Los Angeles to improve his english. On the L.A. University, he meets Jennifer, daughter of a famous American financier.",The American Society of Magical Negroes,2024,30007864,American-The_dialogue.txt,American-The_charinfo.txt,American-The_parsed.txt
71,amityvilleasylum,"Amityville Asylum, The",imsdb,Amityville-Asylum-The,https://imsdb.com/scripts/Amityville-Asylum%2C-The.html,The Amityville Asylum,2013-06-03,216016,"Lisa Templeton begins a new job as a cleaner at High Hopes Hospital, a mental institution in Amityville, Long Island. Initially delighted to get the job, Lisa soon realises that all is not as it seems. Intimidated by staff and the psychotic ramblings of the patients, she is further unnerved by apparent supernatural occurrences on the night shift. To preserve her sanity Lisa must uncover the mysterious history of the institution and it's inmates. But the truth is far more terrifying than she could ever imagine.",The Amityville Asylum,2013,2216212,Amityville-Asylum-The_dialogue.txt,Amityville-Asylum-The_charinfo.txt,Amityville-Asylum-The_parsed.txt
72,amour,Amour,imsdb,Amour,https://imsdb.com/scripts/Amour.html,Amour,2012-09-20,86837,"Georges and Anne are in their eighties. They are cultivated, retired music teachers. Their daughter, who is also a musician, lives abroad with her family. One day, Anne has a stroke, and the couple's bond of love is severely tested.",Amour,2012,1602620,Amour_dialogue.txt,Amour_charinfo.txt,Amour_parsed.txt
73,education,An Education,imsdb,An-Education,https://imsdb.com/scripts/An-Education.html,An Education,2009-10-29,24684,"Despite her sheltered upbringing, Jenny is a teen with a bright future; she's smart, pretty, and has aspirations of attending Oxford University. When David, a charming but much older suitor, motors into her life in a shiny automobile, Jenny gets a taste of adult life that she won't soon forget.",An Education,2009,1174732,An-Education_dialogue.txt,An-Education_charinfo.txt,An-Education_parsed.txt
74,analyzethat,Analyze That,imsdb,Analyze-That,https://imsdb.com/scripts/Analyze-That.html,Analyze That,2002-12-06,9932,"The mafia's Paul Vitti is back in prison and will need some serious counseling when he gets out. Naturally, he returns to his analyst Dr. Ben Sobel for help and finds that Sobel needs some serious help himself as he has inherited the family practice, as well as an excess stock of stress.",Analyze That,2002,0289848,Analyze-That_dialogue.txt,Analyze-That_charinfo.txt,Analyze-That_parsed.txt
75,analyzethis,Analyze This,imsdb,Analyze-This,https://imsdb.com/scripts/Analyze-This.html,Analyze This,1999-03-05,9535,"Countless wiseguy films are spoofed in this film that centers on the neuroses and angst of a powerful Mafia racketeer who suffers from panic attacks. When Paul Vitti needs help dealing with his role in the ""family,"" unlucky shrink Dr. Ben Sobel is given just days to resolve Vitti's emotional crisis and turn him into a happy, well-adjusted gangster.",Analyze This,1999,0122933,Analyze-This_dialogue.txt,Analyze-This_charinfo.txt,Analyze-This_parsed.txt
76,anastasia,Anastasia,imsdb,Anastasia,https://imsdb.com/scripts/Anastasia.html,Anastasia,1997-11-20,9444,"Ten years after she was separated from her family, an eighteen-year-old orphan with vague memories of the past sets out to Paris in hopes of reuniting with her grandmother. She is accompanied by two con men, who intend to pass her off as the Grand Duchess Anastasia to the Dowager Empress for a reward.",Anastasia,1997,0118617,Anastasia_dialogue.txt,Anastasia_charinfo.txt,Anastasia_parsed.txt
77,angeleyes,Angel Eyes,imsdb,Angel-Eyes,https://imsdb.com/scripts/Angel-Eyes.html,Angel Eyes,2001-05-18,5852,"A story about a seemingly unlikely couple who cross paths under life-threatening circumstances as though they are destined not only to meet but to save each other's lives. Not once, but twice.",Angel Eyes,2001,0225071,Angel-Eyes_dialogue.txt,Angel-Eyes_charinfo.txt,Angel-Eyes_parsed.txt
78,annakarenina,Anna Karenina,imsdb,Anna-Karenina,https://imsdb.com/scripts/Anna-Karenina.html,Anna Karenina,2012-09-06,96724,"In Imperial Russia, Anna, the wife of the officer Karenin, goes to Moscow to visit her brother. On the way, she meets the charming cavalry officer Vronsky to whom she is immediately attracted. But in St. Petersburg's high society, a relationship like this could destroy a woman's reputation.",Anna Karenina,2012,1781769,Anna-Karenina_dialogue.txt,Anna-Karenina_charinfo.txt,Anna-Karenina_parsed.txt
79,anniehall,Annie Hall,imsdb,Annie-Hall,https://imsdb.com/scripts/Annie-Hall.html,Annie Hall,1977-04-19,703,New York comedian Alvy Singer falls in love with the ditsy Annie Hall.,Annie Hall,1977,0075686,Annie-Hall_dialogue.txt,Annie-Hall_charinfo.txt,Annie-Hall_parsed.txt
80,anniversaryparty,"Anniversary Party, The",imsdb,Anniversary-Party-The,https://imsdb.com/scripts/Anniversary-Party%2C-The.html,The Anniversary Party,2001-06-09,26475,"While celebrating their reconciliation and six years of marriage, the American actress Sally Nash and the British novelist Joe Therrian receive their close friends, some colleagues and their next door neighbors in a party. Under the effect of Ecstasy, revelations are disclosed and relationships deteriorate among the group.",The Anniversary Party,2001,0254099,Anniversary-Party-The_dialogue.txt,Anniversary-Party-The_charinfo.txt,Anniversary-Party-The_parsed.txt
81,anonymous,Anonymous,imsdb,Anonymous,https://imsdb.com/scripts/Anonymous.html,Anonymous,2011-10-21,61891,"Set against the backdrop of the succession of Queen Elizabeth I, and the Essex Rebellion against her, the story advances the theory that it was in fact Edward De Vere, Earl of Oxford who penned Shakespeare's plays.",Anonymous,2011,1521197,Anonymous_dialogue.txt,Anonymous_charinfo.txt,Anonymous_parsed.txt
82,antitrust,Antitrust,imsdb,Antitrust,https://imsdb.com/scripts/Antitrust.html,Antitrust,2001-01-11,9989,A computer programmer's dream job at a hot Portland-based firm turns nightmarish when he discovers his boss has a secret and ruthless means of dispatching anti-trust problems.,Antitrust,2001,0218817,Antitrust_dialogue.txt,Antitrust_charinfo.txt,Antitrust_parsed.txt
83,antz,Antz,imsdb,Antz,https://imsdb.com/scripts/Antz.html,Antz,1998-10-02,8916,"A neurotic worker ant in love with a rebellious princess rises to unlikely stardom when he switches places with a soldier. Signing up to march in a parade, he ends up under the command of a bloodthirsty general. But he's actually been enlisted to fight against a termite army.",Antz,1998,0120587,Antz_dialogue.txt,Antz_charinfo.txt,Antz_parsed.txt
84,apocalypsenow,Apocalypse Now,imsdb,Apocalypse-Now,https://imsdb.com/scripts/Apocalypse-Now.html,Apocalypse Now,1979-08-15,28,"At the height of the Vietnam war, Captain Benjamin Willard is sent on a dangerous mission that, officially, ""does not exist, nor will it ever exist."" His goal is to locate - and eliminate - a mysterious Green Beret Colonel named Walter Kurtz, who has been leading his personal army on illegal guerrilla missions into enemy territory.",Apocalypse Now,1979,0078788,Apocalypse-Now_dialogue.txt,Apocalypse-Now_charinfo.txt,Apocalypse-Now_parsed.txt
85,aprilfoolsday,April Fool's Day,imsdb,April-Fools-Day,https://imsdb.com/scripts/April-Fool%27s-Day.html,April Fool's Day,1986-03-27,24913,"As soon as Muffy St. John and her college friends arrive on her parents' secluded island, someone starts trimming the guest list... one murder at a time.",April Fool's Day,1986,0090655,April-Fools-Day_dialogue.txt,April-Fools-Day_charinfo.txt,April-Fools-Day_parsed.txt
